Index,Date,Tenbin,Minute,Hits,Misses
8708,2024-05-22,1510,2,39547,2686854
8709,2024-05-22,1510,3,42530,2511966
8710,2024-05-22,1510,4,42869,2521033
8711,2024-05-22,1510,5,44759,1895927
8712,2024-05-22,1510,6,42605,843615
8713,2024-05-22,1510,7,39572,14199
8714,2024-05-22,1510,8,7432,0
8715,2024-05-22,1510,9,5708,0
8716,2024-05-22,1520,0,4868,0
8717,2024-05-22,1520,1,23589,0
8718,2024-05-22,1520,2,34626,50322
8719,2024-05-22,1520,3,16894,3733
8720,2024-05-22,1520,4,4411,0
8721,2024-05-22,1520,5,3371,0
8722,2024-05-22,1520,6,3416,0
8723,2024-05-22,1520,7,4717,0
8724,2024-05-22,1520,8,6456,0
8725,2024-05-22,1520,9,5520,0
8726,2024-05-22,1530,0,5349,0
8727,2024-05-22,1530,1,3071,0
8728,2024-05-22,1530,2,2902,0
8729,2024-05-22,1530,3,2808,0
8730,2024-05-22,1530,4,2546,0
8731,2024-05-22,1530,5,2592,0
8732,2024-05-22,1530,6,2570,0
8733,2024-05-22,1530,7,3528,0
8734,2024-05-22,1530,8,2652,0
8735,2024-05-22,1530,9,2485,0
8736,2024-05-22,1540,0,2461,0
8737,2024-05-22,1540,1,2454,0
8738,2024-05-22,1540,2,2330,0
8739,2024-05-22,1540,3,2501,0
8740,2024-05-22,1540,4,2072,0
8741,2024-05-22,1540,5,2077,0
8742,2024-05-22,1540,6,2178,0
8743,2024-05-22,1540,7,2484,0
8744,2024-05-22,1540,8,4775,0
8745,2024-05-22,1540,9,2125,0
8746,2024-05-22,1550,0,1829,0
8747,2024-05-22,1550,1,1943,0
8748,2024-05-22,1550,2,1702,0
8749,2024-05-22,1550,3,2037,0
8750,2024-05-22,1550,4,2190,0
8751,2024-05-22,1550,5,2104,0
8752,2024-05-22,1550,6,2130,0
8753,2024-05-22,1550,7,2290,0
8754,2024-05-22,1550,8,2265,0
8755,2024-05-22,1550,9,2095,0
8756,2024-05-22,1600,0,2519,0
8757,2024-05-22,1600,1,2276,0
8758,2024-05-22,1600,2,2561,0
8759,2024-05-22,1600,3,2245,0
8760,2024-05-22,1600,4,2333,0
8761,2024-05-22,1600,5,2757,0
8762,2024-05-22,1600,6,2402,0
8763,2024-05-22,1600,7,2290,0
8764,2024-05-22,1600,8,2472,0
8765,2024-05-22,1600,9,2487,0
8766,2024-05-22,1610,0,2419,0
8767,2024-05-22,1610,1,2271,0
8768,2024-05-22,1610,2,2066,0
8769,2024-05-22,1610,3,2177,0
8770,2024-05-22,1610,4,2234,0
8771,2024-05-22,1610,5,2133,0
8772,2024-05-22,1610,6,2070,0
8773,2024-05-22,1610,7,2095,0
8774,2024-05-22,1610,8,2055,0
8775,2024-05-22,1610,9,2014,0
8776,2024-05-22,1620,0,2388,0
8777,2024-05-22,1620,1,2027,0
8778,2024-05-22,1620,2,1928,0
8779,2024-05-22,1620,3,2092,0
8780,2024-05-22,1620,4,2813,0
8781,2024-05-22,1620,5,2371,0
8782,2024-05-22,1620,6,1901,0
8783,2024-05-22,1620,7,2025,0
8784,2024-05-22,1620,8,1942,0
8785,2024-05-22,1620,9,2325,0
8786,2024-05-22,1630,0,1966,0
8787,2024-05-22,1630,1,1880,0
8788,2024-05-22,1630,2,1931,0
8789,2024-05-22,1630,3,1974,0
8790,2024-05-22,1630,4,1760,0
8791,2024-05-22,1630,5,1874,0
8792,2024-05-22,1630,6,1845,0
8793,2024-05-22,1630,7,1789,0
8794,2024-05-22,1630,8,1846,0
8795,2024-05-22,1630,9,1789,0
8796,2024-05-22,1640,0,1841,0
8797,2024-05-22,1640,1,1876,0
8798,2024-05-22,1640,2,1760,0
8799,2024-05-22,1640,3,1805,0
8800,2024-05-22,1640,4,1727,0
8801,2024-05-22,1640,5,2971,0
8802,2024-05-22,1640,6,1851,0
8803,2024-05-22,1640,7,1784,0
8804,2024-05-22,1640,8,1826,0
8805,2024-05-22,1640,9,1783,0
8806,2024-05-22,1650,0,1734,0
8807,2024-05-22,1650,1,1751,0
8808,2024-05-22,1650,2,1774,0
8809,2024-05-22,1650,3,1658,0
8810,2024-05-22,1650,4,1606,0
8811,2024-05-22,1650,5,1673,0
8812,2024-05-22,1650,6,1921,0
8813,2024-05-22,1650,7,7853,0
8814,2024-05-22,1650,8,61115,529451
8815,2024-05-22,1650,9,44763,841984
8816,2024-05-22,1700,0,44942,1359775
8817,2024-05-22,1700,1,41625,2177939
8818,2024-05-22,1700,2,44284,1701703
8819,2024-05-22,1700,3,41164,2737567
8820,2024-05-22,1700,4,45723,1086063
8821,2024-05-22,1700,5,46349,928047
8822,2024-05-22,1700,6,36310,67296
8823,2024-05-22,1700,7,31944,0
8824,2024-05-22,1700,8,58948,701311
8825,2024-05-22,1700,9,45477,600532
8826,2024-05-22,1710,0,45249,444726
8827,2024-05-22,1710,1,45354,281946
8828,2024-05-22,1710,2,46615,418835
8829,2024-05-22,1710,3,45449,569738
8830,2024-05-22,1710,4,38559,879924
8831,2024-05-22,1710,5,50477,359299
8832,2024-05-22,1710,6,44084,752914
8833,2024-05-22,1710,7,42291,1370747
8834,2024-05-22,1710,8,45905,1307088
8835,2024-05-22,1710,9,43518,1658297
8836,2024-05-22,1720,0,29125,532385
8837,2024-05-22,1720,1,6341,0
8838,2024-05-22,1720,2,2170,0
8839,2024-05-22,1720,3,1703,0
8840,2024-05-22,1720,4,994,0
8841,2024-05-22,1720,5,1140,0
8842,2024-05-22,1720,6,1998,0
8843,2024-05-22,1720,7,2556,0
8844,2024-05-22,1720,8,1252,0
8845,2024-05-22,1720,9,1208,0
8846,2024-05-22,1730,0,2250,0
8847,2024-05-22,1730,1,1045,0
8848,2024-05-22,1730,2,957,0
8849,2024-05-22,1730,3,958,0
8850,2024-05-22,1730,4,896,0
8851,2024-05-22,1730,5,881,0
8852,2024-05-22,1730,6,953,0
8853,2024-05-22,1730,7,932,0
8854,2024-05-22,1730,8,1082,0
8855,2024-05-22,1730,9,931,0
8856,2024-05-22,1740,0,968,0
8857,2024-05-22,1740,1,956,0
8858,2024-05-22,1740,2,969,0
8859,2024-05-22,1740,3,949,0
8860,2024-05-22,1740,4,1025,0
8861,2024-05-22,1740,5,1021,0
8862,2024-05-22,1740,6,929,0
8863,2024-05-22,1740,7,983,0
8864,2024-05-22,1740,8,1017,0
8865,2024-05-22,1740,9,901,0
8866,2024-05-22,1750,0,910,0
8867,2024-05-22,1750,1,915,0
8868,2024-05-22,1750,2,934,0
8869,2024-05-22,1750,3,934,0
8870,2024-05-22,1750,4,1005,0
8871,2024-05-22,1750,5,965,0
8872,2024-05-22,1750,6,1378,0
8873,2024-05-22,1750,7,8539,0
8874,2024-05-22,1750,8,32990,134077
8875,2024-05-22,1750,9,44750,935546
8876,2024-05-22,1800,0,44530,1306434
8877,2024-05-22,1800,1,42327,2586408
8878,2024-05-22,1800,2,44003,846582
8879,2024-05-22,1800,3,46646,612602
8880,2024-05-22,1800,4,43555,1124266
8881,2024-05-22,1800,5,44806,984158
8882,2024-05-22,1800,6,43354,828796
8883,2024-05-22,1800,7,43771,164366
8884,2024-05-22,1800,8,46817,191713
8885,2024-05-22,1800,9,46731,398586
8886,2024-05-22,1810,0,45679,543955
8887,2024-05-22,1810,1,44850,94027
8888,2024-05-22,1810,2,45601,830028
8889,2024-05-22,1810,3,40689,2500204
8890,2024-05-22,1810,4,46164,1253912
8891,2024-05-22,1810,5,44631,962196
8892,2024-05-22,1810,6,41498,1122411
8893,2024-05-22,1810,7,48858,364250
8894,2024-05-22,1810,8,45995,304061
8895,2024-05-22,1810,9,43243,30962
8896,2024-05-22,1820,0,47132,332935
8897,2024-05-22,1820,1,37790,85784
8898,2024-05-22,1820,2,50960,940511
8899,2024-05-22,1820,3,44891,727336
8900,2024-05-22,1820,4,45137,920231
8901,2024-05-22,1820,5,44589,1037887
8902,2024-05-22,1820,6,45219,842281
8903,2024-05-22,1820,7,44684,359453
8904,2024-05-22,1820,8,45283,782727
8905,2024-05-22,1820,9,44722,734854
8906,2024-05-22,1830,0,45926,582422
8907,2024-05-22,1830,1,44868,913665
8908,2024-05-22,1830,2,44643,867907
8909,2024-05-22,1830,3,44734,457560
8910,2024-05-22,1830,4,40383,319613
8911,2024-05-22,1830,5,30846,176218
8912,2024-05-22,1830,6,8450,0
8913,2024-05-22,1830,7,2047,0
8914,2024-05-22,1830,8,1732,0
8915,2024-05-22,1830,9,1807,0
8916,2024-05-22,1840,0,1922,0
8917,2024-05-22,1840,1,2068,0
8918,2024-05-22,1840,2,2318,0
8919,2024-05-22,1840,3,2039,0
8920,2024-05-22,1840,4,1794,0
8921,2024-05-22,1840,5,1866,0
8922,2024-05-22,1840,6,1896,0
8923,2024-05-22,1840,7,1869,0
8924,2024-05-22,1840,8,2218,0
8925,2024-05-22,1840,9,1980,0
8926,2024-05-22,1850,0,1943,0
8927,2024-05-22,1850,1,1758,0
8928,2024-05-22,1850,2,1703,0
8929,2024-05-22,1850,3,2029,0
8930,2024-05-22,1850,4,13272,0
8931,2024-05-22,1850,5,21907,30697
8932,2024-05-22,1850,6,31526,267422
8933,2024-05-22,1850,7,9413,6814
8934,2024-05-22,1850,8,3656,0
8935,2024-05-22,1850,9,4423,0
8936,2024-05-22,1900,0,12232,0
8937,2024-05-22,1900,1,27992,458452
8938,2024-05-22,1900,2,1939,0
8939,2024-05-22,1900,3,2547,0
8940,2024-05-22,1900,4,2203,0
8941,2024-05-22,1900,5,1766,0
8942,2024-05-22,1900,6,1837,0
8943,2024-05-22,1900,7,1761,0
8944,2024-05-22,1900,8,1847,0
8945,2024-05-22,1900,9,1744,0
8946,2024-05-22,1910,0,1985,0
8947,2024-05-22,1910,1,2079,0
8948,2024-05-22,1910,2,2159,0
8949,2024-05-22,1910,3,2077,0
8950,2024-05-22,1910,4,1960,0
8951,2024-05-22,1910,5,1909,0
8952,2024-05-22,1910,6,1918,0
8953,2024-05-22,1910,7,2067,0
8954,2024-05-22,1910,8,1974,0
8955,2024-05-22,1910,9,2115,0
8956,2024-05-22,1920,0,2864,0
8957,2024-05-22,1920,1,2238,0
8958,2024-05-22,1920,2,2111,0
8959,2024-05-22,1920,3,2211,0
8960,2024-05-22,1920,4,2629,0
8961,2024-05-22,1920,5,2546,0
8962,2024-05-22,1920,6,2127,0
8963,2024-05-22,1920,7,2297,0
8964,2024-05-22,1920,8,2274,0
8965,2024-05-22,1920,9,2234,0
8966,2024-05-22,1930,0,2350,0
8967,2024-05-22,1930,1,2179,0
8968,2024-05-22,1930,2,2545,0
8969,2024-05-22,1930,3,2258,0
8970,2024-05-22,1930,4,2614,0
8971,2024-05-22,1930,5,2379,0
8972,2024-05-22,1930,6,2521,0
8973,2024-05-22,1930,7,2157,0
8974,2024-05-22,1930,8,2360,0
8975,2024-05-22,1930,9,2380,0
8976,2024-05-22,1940,0,2532,0
8977,2024-05-22,1940,1,2479,0
8978,2024-05-22,1940,2,2473,0
8979,2024-05-22,1940,3,2356,0
8980,2024-05-22,1940,4,2590,0
8981,2024-05-22,1940,5,2883,0
8982,2024-05-22,1940,6,2613,0
8983,2024-05-22,1940,7,2355,0
8984,2024-05-22,1940,8,2249,0
8985,2024-05-22,1940,9,2750,0
8986,2024-05-22,1950,0,52770,914805
8987,2024-05-22,1950,1,44258,1510185
8988,2024-05-22,1950,2,41478,1740489
8989,2024-05-22,1950,3,45719,1470499
8990,2024-05-22,1950,4,42398,1946300
8991,2024-05-22,1950,5,43766,1004525
8992,2024-05-22,1950,6,39353,2848664
8993,2024-05-22,1950,7,43864,2389435
8994,2024-05-22,1950,8,40708,2707063
8995,2024-05-22,1950,9,44717,2154977
8996,2024-05-22,2000,0,44470,1429028
8997,2024-05-22,2000,1,39058,2732813
8998,2024-05-22,2000,2,42651,2590381
8999,2024-05-22,2000,3,37364,2600383
9000,2024-05-22,2000,4,44593,2828462
9001,2024-05-22,2000,5,44196,1715944
9002,2024-05-22,2000,6,29334,1025335
9003,2024-05-22,2000,7,4888,0
9004,2024-05-22,2000,8,2434,0
9005,2024-05-22,2000,9,1821,0
9006,2024-05-22,2010,0,1500,0
9007,2024-05-22,2010,1,1841,0
9008,2024-05-22,2010,2,1997,0
9009,2024-05-22,2010,3,26781,3621
9010,2024-05-22,2010,4,2538,0
9011,2024-05-22,2010,5,2521,0
9012,2024-05-22,2010,6,3554,0
9013,2024-05-22,2010,7,12948,0
9014,2024-05-22,2010,8,3584,0
9015,2024-05-22,2010,9,2088,0
9016,2024-05-22,2020,0,2043,0
9017,2024-05-22,2020,1,1617,0
9018,2024-05-22,2020,2,1816,0
9019,2024-05-22,2020,3,1680,0
9020,2024-05-22,2020,4,1879,0
9021,2024-05-22,2020,5,2299,0
9022,2024-05-22,2020,6,2490,0
9023,2024-05-22,2020,7,2140,0
9024,2024-05-22,2020,8,2858,0
9025,2024-05-22,2020,9,2066,0
9026,2024-05-22,2030,0,25903,131228
9027,2024-05-22,2030,1,4346,0
9028,2024-05-22,2030,2,2428,0
9029,2024-05-22,2030,3,2629,0
9030,2024-05-22,2030,4,2767,0
9031,2024-05-22,2030,5,3011,0
9032,2024-05-22,2030,6,2796,0
9033,2024-05-22,2030,7,2999,0
9034,2024-05-22,2030,8,2345,0
9035,2024-05-22,2030,9,2272,0
9036,2024-05-22,2040,0,3115,0
9037,2024-05-22,2040,1,3295,0
9038,2024-05-22,2040,2,2820,0
9039,2024-05-22,2040,3,3017,0
9040,2024-05-22,2040,4,2718,0
9041,2024-05-22,2040,5,3200,0
9042,2024-05-22,2040,6,2748,0
9043,2024-05-22,2040,7,2615,0
9044,2024-05-22,2040,8,2818,0
9045,2024-05-22,2040,9,3950,0
9046,2024-05-22,2050,0,3187,0
9047,2024-05-22,2050,1,3196,0
9048,2024-05-22,2050,2,3204,0
9049,2024-05-22,2050,3,2966,0
9050,2024-05-22,2050,4,2866,0
9051,2024-05-22,2050,5,2591,0
9052,2024-05-22,2050,6,3207,0
9053,2024-05-22,2050,7,3373,0
9054,2024-05-22,2050,8,2662,0
9055,2024-05-22,2050,9,2739,0
9056,2024-05-22,2100,0,3501,0
9057,2024-05-22,2100,1,2904,0
9058,2024-05-22,2100,2,3088,0
9059,2024-05-22,2100,3,2959,0
9060,2024-05-22,2100,4,3091,0
9061,2024-05-22,2100,5,2932,0
9062,2024-05-22,2100,6,2941,0
9063,2024-05-22,2100,7,2848,0
9064,2024-05-22,2100,8,2952,0
9065,2024-05-22,2100,9,2887,0
9066,2024-05-22,2110,0,2749,0
9067,2024-05-22,2110,1,3003,0
9068,2024-05-22,2110,2,3316,0
9069,2024-05-22,2110,3,3163,0
9070,2024-05-22,2110,4,3375,0
9071,2024-05-22,2110,5,3551,0
9072,2024-05-22,2110,6,4045,0
9073,2024-05-22,2110,7,3854,0
9074,2024-05-22,2110,8,3823,0
9075,2024-05-22,2110,9,3613,0
9076,2024-05-22,2120,0,3874,0
9077,2024-05-22,2120,1,3620,0
9078,2024-05-22,2120,2,3207,0
9079,2024-05-22,2120,3,3048,0
9080,2024-05-22,2120,4,2804,0
9081,2024-05-22,2120,5,2775,0
9082,2024-05-22,2120,6,3735,0
9083,2024-05-22,2120,7,4884,0
9084,2024-05-22,2120,8,4639,0
9085,2024-05-22,2120,9,3657,0
9086,2024-05-22,2130,0,4393,0
9087,2024-05-22,2130,1,3886,0
9088,2024-05-22,2130,2,3842,0
9089,2024-05-22,2130,3,3708,0
9090,2024-05-22,2130,4,3474,0
9091,2024-05-22,2130,5,3169,0
9092,2024-05-22,2130,6,3465,0
9093,2024-05-22,2130,7,3109,0
9094,2024-05-22,2130,8,3576,0
9095,2024-05-22,2130,9,3681,0
9096,2024-05-22,2140,0,3228,8443381
9097,2024-05-22,2140,1,3307,0
9098,2024-05-22,2140,2,3242,0
9099,2024-05-22,2140,3,3070,0
9100,2024-05-22,2140,4,6093,0
9101,2024-05-22,2140,5,34053,214836
9102,2024-05-22,2140,6,18073,1039522
9103,2024-05-22,2140,7,17914,1090494
9104,2024-05-22,2140,8,17847,1056049
9105,2024-05-22,2140,9,15187,1065513
9106,2024-05-22,2150,0,17527,22745482
9107,2024-05-22,2150,1,18559,1312839
9108,2024-05-22,2150,2,15907,1141916
9109,2024-05-22,2150,3,19242,1109237
9110,2024-05-22,2150,4,15800,1237033
9111,2024-05-22,2150,5,16712,1785526
9112,2024-05-22,2150,6,16809,1057448
9113,2024-05-22,2150,7,16709,1168583
9114,2024-05-22,2150,8,18602,1546730
9115,2024-05-22,2150,9,15969,1420142
9116,2024-05-22,2200,0,17566,20597908
9117,2024-05-22,2200,1,18535,1243018
9118,2024-05-22,2200,2,16006,1403745
9119,2024-05-22,2200,3,17888,1286264
9120,2024-05-22,2200,4,15825,1240242
9121,2024-05-22,2200,5,16404,1407700
9122,2024-05-22,2200,6,15887,1431414
9123,2024-05-22,2200,7,19204,1342971
9124,2024-05-22,2200,8,16213,1236405
9125,2024-05-22,2200,9,16528,1230050
9126,2024-05-22,2210,0,18128,19987909
9127,2024-05-22,2210,1,15572,1254098
9128,2024-05-22,2210,2,15350,1272519
9129,2024-05-22,2210,3,17849,1763677
9130,2024-05-22,2210,4,14364,1273456
9131,2024-05-22,2210,5,16733,1528527
9132,2024-05-22,2210,6,16910,1568475
9133,2024-05-22,2210,7,19786,1342936
9134,2024-05-22,2210,8,15181,1285831
9135,2024-05-22,2210,9,17628,1461213
9136,2024-05-22,2220,0,19039,4310768
9137,2024-05-22,2220,1,15474,1136804
9138,2024-05-22,2220,2,38612,2633328
9139,2024-05-22,2220,3,40730,2810456
9140,2024-05-22,2220,4,40159,3103345
9141,2024-05-22,2220,5,42460,3046154
9142,2024-05-22,2220,6,38822,3180219
9143,2024-05-22,2220,7,43239,2807289
9144,2024-05-22,2220,8,41634,2704693
9145,2024-05-22,2220,9,39433,2585589
9146,2024-05-22,2230,0,38321,3066798
9147,2024-05-22,2230,1,44440,2818386
9148,2024-05-22,2230,2,15481,115352
9149,2024-05-22,2230,3,4025,0
9150,2024-05-22,2230,4,2655,0
9151,2024-05-22,2230,5,2794,0
9152,2024-05-22,2230,6,4027,0
9153,2024-05-22,2230,7,23052,38446
9154,2024-05-22,2230,8,2247,0
9155,2024-05-22,2230,9,7876,0
9156,2024-05-22,2240,0,6514,0
9157,2024-05-22,2240,1,2319,0
9158,2024-05-22,2240,2,2292,0
9159,2024-05-22,2240,3,2102,0
9160,2024-05-22,2240,4,2026,0
9161,2024-05-22,2240,5,1996,0
9162,2024-05-22,2240,6,2164,0
9163,2024-05-22,2240,7,2230,0
9164,2024-05-22,2240,8,2582,0
9165,2024-05-22,2240,9,2342,0
9166,2024-05-22,2250,0,2235,0
9167,2024-05-22,2250,1,2325,0
9168,2024-05-22,2250,2,2620,0
9169,2024-05-22,2250,3,2213,0
9170,2024-05-22,2250,4,2210,0
9171,2024-05-22,2250,5,2111,0
9172,2024-05-22,2250,6,2151,0
9173,2024-05-22,2250,7,2102,0
9174,2024-05-22,2250,8,1970,0
9175,2024-05-22,2250,9,2090,0
9176,2024-05-22,2300,0,2036,0
9177,2024-05-22,2300,1,2001,0
9178,2024-05-22,2300,2,2523,0
9179,2024-05-22,2300,3,1923,0
9180,2024-05-22,2300,4,2324,0
9181,2024-05-22,2300,5,1981,0
9182,2024-05-22,2300,6,1963,0
9183,2024-05-22,2300,7,1913,0
9184,2024-05-22,2300,8,2270,0
9185,2024-05-22,2300,9,1899,0
9186,2024-05-22,2310,0,2117,0
9187,2024-05-22,2310,1,1949,0
9188,2024-05-22,2310,2,2014,0
9189,2024-05-22,2310,3,2164,0
9190,2024-05-22,2310,4,1811,0
9191,2024-05-22,2310,5,1650,0
9192,2024-05-22,2310,6,2415,0
9193,2024-05-22,2310,7,1720,0
9194,2024-05-22,2310,8,1562,0
9195,2024-05-22,2310,9,1973,0
9196,2024-05-22,2320,0,32531,11459390
9197,2024-05-22,2320,1,43065,696170
9198,2024-05-22,2320,2,27587,1172487
9199,2024-05-22,2320,3,16655,1219693
9200,2024-05-22,2320,4,15466,1180498
9201,2024-05-22,2320,5,17999,1653487
9202,2024-05-22,2320,6,17997,1212686
9203,2024-05-22,2320,7,17869,1066417
9204,2024-05-22,2320,8,16370,1243952
9205,2024-05-22,2320,9,17046,1035714
9206,2024-05-22,2330,0,17861,12168924
9207,2024-05-22,2330,1,17673,1182970
9208,2024-05-22,2330,2,16179,1165189
9209,2024-05-22,2330,3,18373,1267317
9210,2024-05-22,2330,4,18656,786253
9211,2024-05-22,2330,5,17001,1381597
9212,2024-05-22,2330,6,17853,1083987
9213,2024-05-22,2330,7,16890,1248003
9214,2024-05-22,2330,8,18841,1345774
9215,2024-05-22,2330,9,15652,1097764
9216,2024-05-22,2340,0,17582,13147553
9217,2024-05-22,2340,1,17974,1324569
9218,2024-05-22,2340,2,17934,1231989
9219,2024-05-22,2340,3,18580,811901
9220,2024-05-22,2340,4,16993,1259347
9221,2024-05-22,2340,5,18230,1364984
9222,2024-05-22,2340,6,17866,1112339
9223,2024-05-22,2340,7,17930,1051578
9224,2024-05-22,2340,8,17207,1040604
9225,2024-05-22,2340,9,17658,1167112
9226,2024-05-22,2350,0,18667,6449538
9227,2024-05-22,2350,1,17418,1093643
9228,2024-05-22,2350,2,18991,628726
9229,2024-05-22,2350,3,17170,1288191
9230,2024-05-22,2350,4,18213,1074892
9231,2024-05-22,2350,5,17146,1166350
9232,2024-05-22,2350,6,18687,704021
9233,2024-05-22,2350,7,17927,427821
9234,2024-05-22,2350,8,19489,522698
9235,2024-05-22,2350,9,18014,952747
9236,2024-05-23,0000,0,5685,589
9237,2024-05-23,0000,1,4294,0
9238,2024-05-23,0000,2,3071,0
9239,2024-05-23,0000,3,2872,0
9240,2024-05-23,0000,4,3030,0
9241,2024-05-23,0000,5,2989,0
9242,2024-05-23,0000,6,3056,0
9243,2024-05-23,0000,7,3042,0
9244,2024-05-23,0000,8,2911,0
9245,2024-05-23,0000,9,2938,0
9246,2024-05-23,0010,0,2689,0
9247,2024-05-23,0010,1,2732,0
9248,2024-05-23,0010,2,2655,0
9249,2024-05-23,0010,3,2825,0
9250,2024-05-23,0010,4,2438,0
9251,2024-05-23,0010,5,2366,0
9252,2024-05-23,0010,6,2258,0
9253,2024-05-23,0010,7,2255,0
9254,2024-05-23,0010,8,2201,0
9255,2024-05-23,0010,9,2587,0
9256,2024-05-23,0020,0,2556,0
9257,2024-05-23,0020,1,2233,0
9258,2024-05-23,0020,2,2214,0
9259,2024-05-23,0020,3,2454,0
9260,2024-05-23,0020,4,2313,0
9261,2024-05-23,0020,5,2216,0
9262,2024-05-23,0020,6,2502,0
9263,2024-05-23,0020,7,2298,0
9264,2024-05-23,0020,8,2317,0
9265,2024-05-23,0020,9,2405,0
9266,2024-05-23,0030,0,2019,0
9267,2024-05-23,0030,1,2530,0
9268,2024-05-23,0030,2,1738,0
9269,2024-05-23,0030,3,1683,0
9270,2024-05-23,0030,4,1843,0
9271,2024-05-23,0030,5,2594,0
9272,2024-05-23,0030,6,18788,0
9273,2024-05-23,0030,7,43606,1285319
9274,2024-05-23,0030,8,41222,2064111
9275,2024-05-23,0030,9,46839,2095574
9276,2024-05-23,0040,0,44779,1826628
9277,2024-05-23,0040,1,41236,2586776
9278,2024-05-23,0040,2,45112,1942092
9279,2024-05-23,0040,3,43634,1679767
9280,2024-05-23,0040,4,38655,616974
9281,2024-05-23,0040,5,5196,0
9282,2024-05-23,0040,6,3718,0
9283,2024-05-23,0040,7,2811,0
9284,2024-05-23,0040,8,3191,0
9285,2024-05-23,0040,9,2989,0
9286,2024-05-23,0050,0,2269,0
9287,2024-05-23,0050,1,2474,0
9288,2024-05-23,0050,2,2228,0
9289,2024-05-23,0050,3,2341,0
9290,2024-05-23,0050,4,2427,0
9291,2024-05-23,0050,5,2288,0
9292,2024-05-23,0050,6,2183,0
9293,2024-05-23,0050,7,2556,0
9294,2024-05-23,0050,8,3750,0
9295,2024-05-23,0050,9,2090,0
9296,2024-05-23,0100,0,2070,0
9297,2024-05-23,0100,1,3027,0
9298,2024-05-23,0100,2,2230,0
9299,2024-05-23,0100,3,2981,0
9300,2024-05-23,0100,4,2890,0
9301,2024-05-23,0100,5,2675,0
9302,2024-05-23,0100,6,5335,0
9303,2024-05-23,0100,7,2714,0
9304,2024-05-23,0100,8,2975,0
9305,2024-05-23,0100,9,5900,0
9306,2024-05-23,0110,0,2787,0
9307,2024-05-23,0110,1,2515,0
9308,2024-05-23,0110,2,2540,0
9309,2024-05-23,0110,3,2711,0
9310,2024-05-23,0110,4,2849,0
9311,2024-05-23,0110,5,2991,0
9312,2024-05-23,0110,6,3267,0
9313,2024-05-23,0110,7,3213,0
9314,2024-05-23,0110,8,10507,0
9315,2024-05-23,0110,9,2764,0
9316,2024-05-23,0120,0,2880,0
9317,2024-05-23,0120,1,2711,0
9318,2024-05-23,0120,2,2685,0
9319,2024-05-23,0120,3,2910,0
9320,2024-05-23,0120,4,2712,0
9321,2024-05-23,0120,5,3002,0
9322,2024-05-23,0120,6,2787,0
9323,2024-05-23,0120,7,2670,0
9324,2024-05-23,0120,8,2385,0
9325,2024-05-23,0120,9,2463,0
9326,2024-05-23,0130,0,6625,6722213
9327,2024-05-23,0130,1,16981,0
9328,2024-05-23,0130,2,3305,0
9329,2024-05-23,0130,3,26271,5708
9330,2024-05-23,0130,4,18369,847827
9331,2024-05-23,0130,5,18990,1100827
9332,2024-05-23,0130,6,15831,1105395
9333,2024-05-23,0130,7,16978,1155823
9334,2024-05-23,0130,8,17969,1386109
9335,2024-05-23,0130,9,18442,1236242
9336,2024-05-23,0140,0,16618,11352426
9337,2024-05-23,0140,1,17231,1347495
9338,2024-05-23,0140,2,18078,1149019
9339,2024-05-23,0140,3,17951,1266520
9340,2024-05-23,0140,4,17979,1378743
9341,2024-05-23,0140,5,17762,1051804
9342,2024-05-23,0140,6,18085,1107305
9343,2024-05-23,0140,7,18197,992435
9344,2024-05-23,0140,8,16996,1088913
9345,2024-05-23,0140,9,18718,698285
9346,2024-05-23,0150,0,16743,10348177
9347,2024-05-23,0150,1,18639,1362058
9348,2024-05-23,0150,2,19128,732018
9349,2024-05-23,0150,3,16631,962224
9350,2024-05-23,0150,4,18532,1070920
9351,2024-05-23,0150,5,17211,1047426
9352,2024-05-23,0150,6,18488,1095258
9353,2024-05-23,0150,7,18348,1087631
9354,2024-05-23,0150,8,17266,1038681
9355,2024-05-23,0150,9,16671,1324535
9356,2024-05-23,0200,0,15271,8916388
9357,2024-05-23,0200,1,18470,1258007
9358,2024-05-23,0200,2,19593,933985
9359,2024-05-23,0200,3,16757,1323500
9360,2024-05-23,0200,4,17643,1081330
9361,2024-05-23,0200,5,18039,1143881
9362,2024-05-23,0200,6,18085,1131789
9363,2024-05-23,0200,7,18203,954945
9364,2024-05-23,0200,8,18546,827361
9365,2024-05-23,0200,9,17246,1053078
9366,2024-05-23,0210,0,18129,11418811
9367,2024-05-23,0210,1,16409,1243233
9368,2024-05-23,0210,2,15624,1246754
9369,2024-05-23,0210,3,20846,1005868
9370,2024-05-23,0210,4,16886,1399061
9371,2024-05-23,0210,5,16745,1099280
9372,2024-05-23,0210,6,18865,865461
9373,2024-05-23,0210,7,16921,1427126
9374,2024-05-23,0210,8,18019,1144824
9375,2024-05-23,0210,9,8507,760
9376,2024-05-23,0220,0,3978,0
9377,2024-05-23,0220,1,2263,0
9378,2024-05-23,0220,2,2585,0
9379,2024-05-23,0220,3,3518,0
9380,2024-05-23,0220,4,2519,0
9381,2024-05-23,0220,5,3238,0
9382,2024-05-23,0220,6,2792,0
9383,2024-05-23,0220,7,2536,0
9384,2024-05-23,0220,8,2831,0
9385,2024-05-23,0220,9,2826,0
9386,2024-05-23,0230,0,3540,0
9387,2024-05-23,0230,1,2696,0
